origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
15025,808,1962,353,1939,2151,7543,557,729,1000,4089,1163,1901,1304,6080,2576,2785,550,264,357,425,264,188269,455,1039,1197,264,264,17692,264,1068,3967,264,3072,1960,264,11592,264,264,264,793,264,596,264,492,264,333,9110
15029,1235,1431,547,1515,2693,7484,493,264,642,815,676,598,3541,8029,1874,3832,264,264,473,264,264,455,95029,30293,937,264,264,2682,264,575,5506,264,264,7550,264,264,264,467,334,14651,674,582,264,264,264,578,514
15031,1638,4841,694,3128,6560,11356,817,264,1596,652,1512,1368,4082,25796,5735,13638,575,264,508,639,765,828,30137,257723,3326,264,366,2724,264,1551,43696,264,264,10696,624,688,264,308,404,4398,540,721,264,436,387,264,1815
15033,10037,9205,1390,58206,6630,10236,2384,382,3456,807,3442,1488,11612,57801,16924,23154,4562,358,2173,15248,1975,644,1010,3114,1068736,973,1414,1883,6115,4961,20520,717,514,831,30938,323,369,8180,885,8963,10477,20208,6498,8512,2995,2547,599
15035,1102,472,264,723,264,567,264,264,264,264,264,264,264,1862,541,619,264,748,1397,264,2761,570,264,264,1286,56481,264,264,264,976,719,264,264,264,535,264,2295,264,928,299,264,2002,328,1685,4591,2888,264
15037,816,458,908,708,514,948,383,264,1363,264,384,264,655,1976,4086,264,264,264,624,264,264,264,264,366,1687,399,12489,362,264,20252,417,770,264,406,371,264,264,264,264,324,264,565,264,318,264,668,524
15039,1515,2391,996,4060,4950,13249,1055,264,1343,1200,1242,873,4761,14238,3868,5997,264,264,706,348,264,18341,2062,2696,1573,264,362,300122,264,1160,5667,264,1056,8688,603,2416,264,264,264,1187,264,582,436,371,264,311,9607
15044,1197,1086,722,2536,378,984,540,264,621,264,384,384,744,2089,1907,264,378,264,609,11062,1716,264,264,264,6541,264,264,264,46103,1985,264,390,264,264,567,264,264,264,521,552,330,2302,3350,16351,526,1190,264
15057,14799,4271,15664,7048,868,4041,2288,264,6802,536,3574,741,6789,22203,35160,2988,467,353,30503,4829,1945,988,575,2015,4556,1158,19166,1250,1943,382975,1425,9489,264,1407,866,457,551,457,1115,434,295,24787,1861,6004,717,8218,891
15058,4742,9220,1426,23635,14483,37462,1078,264,2271,1479,4400,2981,12016,58199,14118,37737,768,264,917,897,653,5198,5917,42307,19446,719,417,4971,264,2036,591464,264,368,16211,2006,478,365,676,291,3389,1240,1835,341,1712,264,510,4449
15060,3110,588,640,2660,264,432,264,264,842,264,707,877,763,3639,4819,836,1146,264,26361,264,927,264,264,264,941,264,341,334,264,9796,264,142497,264,264,264,264,264,264,3021,264,264,9023,319,1047,329,8283,264
15068,264,375,264,264,264,616,264,264,264,342,264,264,569,833,264,714,264,264,264,264,264,2777,264,264,264,264,264,1103,264,264,511,264,46701,264,264,1353,264,264,264,264,264,264,264,264,264,264,665
15070,1910,1757,538,2161,3360,17525,450,264,443,1085,2659,428,3431,7800,3363,6484,423,264,264,264,264,1716,6328,10943,869,264,264,7817,264,1501,16401,264,264,140179,392,573,264,264,375,2062,264,991,264,493,264,611,2485
15081,2125,1398,264,6411,1569,2427,264,264,887,264,410,264,1755,9012,6196,2518,9132,1100,264,1746,794,264,264,624,31069,514,410,373,567,649,1637,264,264,364,193044,264,264,5077,339,790,1085,2217,532,1608,7963,1128,518
15083,336,847,264,426,556,803,264,877,562,890,419,264,698,1637,485,1241,264,264,264,354,264,10714,264,688,323,264,264,2519,264,457,478,264,1503,573,264,31194,264,264,264,287,264,264,264,264,264,264,769
15091,657,307,264,469,264,264,357,264,264,264,469,264,264,983,407,329,264,264,307,264,5536,264,264,264,369,2371,264,264,264,551,264,264,264,264,264,264,30135,264,2725,525,264,614,330,1800,1066,1261,264
15092,753,672,364,2842,470,888,264,264,264,264,264,264,343,1088,460,264,2869,264,264,264,378,264,264,308,7778,264,264,264,264,310,676,264,323,264,5446,264,264,121884,264,6601,3406,364,508,477,264,925,264
15095,807,531,264,397,264,337,264,264,387,264,801,264,264,1578,525,264,264,264,837,330,5907,264,334,404,966,849,264,264,380,952,264,2881,264,264,287,264,2270,264,69752,264,264,1782,1247,2070,642,10102,264
15099,367,680,331,1715,1235,3159,1136,335,264,1159,953,335,713,2614,793,1220,563,264,748,657,402,753,15396,4153,9028,299,324,1206,552,320,3271,315,264,1981,1118,287,525,7355,264,236914,13252,459,407,264,470,351,368
15100,731,329,365,666,264,603,264,264,387,264,320,264,264,1992,264,906,319,264,264,403,342,264,674,520,11534,264,264,264,330,295,1146,264,334,264,1085,264,264,3083,264,13329,55654,387,264,587,334,264,264
15104,19189,2984,948,35851,1072,1380,999,468,2118,383,2884,728,2765,20233,9927,3291,1070,367,36495,4835,5994,596,582,573,19395,2002,597,538,1912,25931,1728,8455,264,495,2425,264,822,863,2026,497,387,249290,3661,18299,388,12561,480
15108,2224,984,899,2604,264,434,556,264,418,388,709,264,1026,4227,2098,747,264,264,1554,13133,6664,264,264,386,6427,264,264,436,4063,2074,496,390,264,264,994,264,264,581,1247,407,264,3983,58173,15958,1321,3235,326
15109,4190,845,885,3119,1002,1128,717,264,498,264,1119,264,1168,6586,3425,1485,595,375,3645,16943,16473,371,264,717,8327,1685,318,572,17004,6082,2380,818,264,382,1224,264,2009,477,1514,264,587,20310,15784,163059,937,17585,264
15120,736,910,264,870,264,264,264,264,338,395,264,264,366,1845,710,521,1889,4725,264,1099,2307,264,264,387,2239,3297,264,264,468,2065,641,329,264,264,8225,264,1435,346,699,430,264,361,1195,1110,74559,1942,264
15121,4359,2017,612,5728,916,1480,478,264,635,264,1018,497,1571,5494,4857,1539,359,341,11832,3442,17875,333,578,264,2859,2466,668,311,1062,7776,771,7918,388,591,1070,264,1261,1048,10655,351,264,14065,3153,17614,1211,253583,264
15122,884,1699,902,1317,2551,10730,365,1005,1183,3457,1353,562,2152,7597,3913,4368,264,264,264,264,556,9166,368,2064,599,264,524,10083,264,1211,4702,264,742,3011,518,499,264,264,264,368,264,385,326,264,264,264,166988
