origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
15025,1252,3765,541,1441,3341,10459,588,718,1650,3684,1341,1619,2238,8970,3922,4147,264,264,264,396,264,337435,828,735,805,373,264,24086,264,1613,4196,264,5336,1892,376,23742,264,264,264,504,264,775,264,349,264,385,13759
15029,1372,3138,547,1472,3970,8023,341,334,1019,1297,1323,554,4928,8922,3211,4493,264,264,429,264,264,913,190121,44322,1415,264,264,2401,400,686,6922,264,264,10278,467,351,264,264,334,14389,691,511,264,264,264,398,264
15031,1267,7701,922,5190,6979,17218,381,264,2497,518,3224,1512,6736,31712,9171,16277,371,447,521,264,536,684,44216,506867,3426,264,366,2182,264,2182,47247,264,264,13850,366,629,264,308,395,5367,754,1135,483,513,264,572,1917
15033,18107,20475,3406,91851,7180,8991,1388,264,6124,669,5060,1834,18529,83842,30495,31806,5759,508,1625,27994,3435,805,1619,3462,1868081,483,764,1011,6945,9442,31953,522,264,559,48136,264,543,5462,605,9094,13952,27540,6213,12447,3342,3216,661
15035,1615,602,397,987,463,264,411,264,681,264,589,264,480,2658,741,896,818,741,1338,264,4908,264,264,264,612,128617,332,264,264,2205,707,264,264,264,736,264,4672,264,1352,264,264,2334,403,1630,5282,4212,264
15037,942,666,1185,720,643,410,351,264,1235,264,264,496,997,2290,7225,530,264,264,832,494,264,264,264,366,719,264,40212,264,403,50606,417,918,264,406,303,264,264,264,264,323,264,725,264,517,264,856,491
15039,2260,4552,1246,3932,5894,18546,1159,747,1596,1278,1615,1351,7516,20247,5552,7515,264,264,439,356,264,23519,1957,1737,1115,264,264,531570,374,1447,7891,264,1125,10170,264,2733,264,264,264,1784,421,774,264,371,264,311,14264
15044,618,1694,722,3795,738,400,390,264,661,264,264,384,986,2592,2976,322,264,264,600,17618,1925,264,264,264,7441,393,264,374,71746,2426,641,390,264,264,950,264,264,264,500,639,411,2705,4116,21281,661,1927,264
15057,22564,9750,29487,13553,1848,6069,3227,457,10285,742,4261,1040,10112,27594,72101,5089,572,367,40205,6651,4259,1478,686,2030,8816,1554,46546,1560,2218,751246,3528,16887,264,1207,1661,457,815,264,1381,488,367,44926,2614,11698,1211,11945,1291
15058,6360,18772,2195,50426,22224,69315,2008,381,5044,2239,7616,2974,18663,76482,23777,57005,650,264,1113,889,951,4091,6976,47054,31798,572,470,6348,641,3960,1003664,866,264,20916,1086,689,264,369,361,3527,1280,2452,421,1078,493,1175,4509
15060,5519,1229,730,2991,426,434,403,264,625,339,948,453,709,3943,6979,838,423,264,39501,343,2096,264,264,264,454,264,706,264,480,17312,968,299654,264,264,264,264,264,264,3041,264,264,16147,264,930,382,16706,264
15068,326,421,264,461,264,847,264,264,351,342,264,264,685,878,326,792,264,264,264,264,264,5209,264,264,264,264,264,1342,264,264,264,264,150651,473,264,4518,264,264,264,264,264,356,264,264,264,264,686
15070,2210,3215,850,2215,5135,25661,910,264,1042,1424,1736,829,6019,11694,3325,6213,264,264,352,264,264,1826,10254,13375,928,264,406,10053,264,1385,20623,264,473,255271,300,557,264,346,264,2826,460,887,401,264,264,391,2479
15081,3134,2724,601,8979,1311,2840,584,264,1485,385,709,438,3620,13100,8342,2908,10375,1255,592,2337,770,376,264,366,46628,758,264,264,950,1849,1208,264,264,300,379761,264,264,3652,287,1812,753,2084,1087,2008,18096,613,371
15083,336,1109,264,499,956,2203,505,1184,740,1547,496,264,1154,1283,979,1337,264,264,419,264,264,23335,351,629,264,264,264,2535,264,457,825,264,4692,557,264,74577,264,264,264,397,264,264,264,264,264,264,1369
15091,901,330,336,476,264,264,264,264,353,264,264,264,264,1263,684,307,264,304,294,264,7765,264,264,264,632,4379,264,264,264,1043,264,264,264,264,264,264,76245,264,6716,264,264,1193,804,2423,723,2875,381
