origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
9002,117581,3298,642,17333,1232,3107,875,80,1915,526,1211,436,2926,16816,27308,3197,570,27,5692,1202,781,184,629,963,5659,482,369,730,319,9315,3052,1650,0,1077,1058,47,183,355,246,205,156,13040,1192,1985,124,2232,485
9003,2821,205721,2098,6535,5971,47676,28236,2846,14364,6270,56241,17134,34953,27069,7742,5436,160,57,1039,728,221,1246,869,2703,5242,78,0,1624,395,2824,5913,222,207,951,746,163,0,406,256,150,145,1998,426,207,126,1093,1287
9004,460,2112,57118,696,604,1302,2927,146,17555,101,1375,231,2865,4681,7849,930,0,105,393,57,124,16,366,208,878,0,338,382,303,8884,832,252,0,175,0,15,0,0,0,0,109,530,411,127,0,240,426
9005,16752,6631,911,427302,3723,8596,624,423,2452,1630,4517,2281,9884,57792,15415,25406,866,243,1783,2211,677,1177,930,1641,37084,391,192,2325,1460,4557,13982,1391,0,808,4026,0,88,2080,237,1106,264,23560,1691,1915,343,3830,824
9006,1095,6993,620,3766,113330,60090,1015,216,1942,1360,4564,2771,12496,19491,3432,11673,160,0,42,185,214,671,1504,4156,3392,0,160,3308,75,395,9182,0,77,2565,936,191,0,189,0,720,0,535,0,421,0,404,1515
9007,2953,48378,1259,9496,59477,668304,3752,2360,7031,32739,21229,11129,40112,61594,12925,19208,705,33,498,860,245,4392,4385,7379,5773,0,206,7556,435,2883,24249,61,265,10181,1401,383,0,409,48,1921,152,770,181,769,105,836,7807
9008,749,27590,2635,981,941,3747,97529,821,13467,438,23796,2920,7602,9101,3834,1246,0,0,216,308,117,147,153,163,1263,0,74,565,0,1360,349,0,67,63,0,0,58,0,0,340,0,409,195,290,0,139,65
9009,81,2555,0,427,160,2534,556,67899,58,3728,1845,6324,678,2851,708,483,0,0,0,0,0,227,0,0,0,0,0,170,0,0,152,0,0,0,0,411,0,0,0,47,0,64,0,0,0,0,422
9010,1804,15791,18847,3007,1918,8261,11926,127,186456,798,6339,1418,22878,21186,20907,5005,176,0,965,584,95,603,164,754,1864,0,723,491,213,3708,1540,286,0,477,402,92,0,0,0,128,157,1474,114,285,181,232,622
9011,398,6895,196,1376,1388,30006,614,3591,832,157011,4884,14288,4053,6609,1583,1218,0,0,0,0,0,2770,214,243,401,0,0,603,0,112,893,47,52,511,82,422,0,0,0,83,0,77,39,0,85,235,1859
9012,1154,57575,1175,4496,3737,21759,21958,2153,6549,4471,207816,34934,13660,16905,5595,3769,717,0,96,163,67,437,0,977,1958,0,84,208,78,2316,2710,289,0,1512,97,186,127,0,355,287,0,1858,295,265,0,479,477
9013,440,16654,291,2425,2654,10666,2818,6578,1532,15786,34400,195032,4659,10182,2757,1680,0,0,230,167,0,679,88,1049,806,0,0,391,80,476,1617,413,0,103,0,0,0,157,0,45,0,255,0,0,47,148,121
9014,3072,31303,2478,9864,12909,36237,8077,533,22773,4231,13454,4411,127196,39792,12090,8362,320,145,1403,728,692,599,1926,2817,7692,0,253,2775,318,4318,7204,404,193,2269,978,178,0,333,72,207,0,2183,657,407,68,875,1496
9015,14939,28272,5136,52363,18452,62009,9423,2724,20114,6619,17752,9165,36949,231514,43845,49711,515,260,6027,3361,1742,3323,4529,16266,35263,1314,921,8392,1015,14022,35543,2203,396,4900,5441,995,467,657,877,1328,1425,13155,2345,4184,1208,2903,4832
9016,27514,7633,7340,14777,3487,11562,3599,1029,22192,1609,5418,3195,11166,42636,182671,8878,481,50,4356,1631,1004,1201,902,3935,10568,174,2404,2178,748,22745,8560,2815,0,2341,4221,74,96,123,227,650,17,5704,990,2314,130,2160,2142
9017,2549,6024,1011,26082,11808,19295,798,576,4122,1170,3125,1118,8789,49736,8374,153478,563,0,814,521,156,1636,2477,9108,13899,105,0,3335,0,1543,22771,307,193,4137,1135,627,43,378,0,620,315,1762,312,565,86,742,2054
13069,360,161,0,1171,0,424,0,0,178,0,621,0,206,578,469,308,54880,2557,0,0,68,0,0,205,2626,0,0,0,77,127,297,586,0,107,5399,0,0,1200,0,197,35,313,0,213,1073,107,0
15010,0,61,111,127,0,0,0,0,0,0,0,0,116,250,50,0,2467,54381,0,0,0,0,0,0,59,146,0,0,0,56,0,0,0,0,475,0,0,0,0,0,0,0,0,127,3131,50,0
15013,5809,989,225,2234,43,327,238,0,1165,0,168,154,1599,7625,4416,673,0,0,157127,1290,1131,0,137,155,1147,628,349,291,221,18231,558,16876,0,0,106,0,28,570,299,483,0,25377,777,1791,0,6882,0
15020,1080,815,57,1687,169,687,0,0,399,0,232,0,477,3520,1690,705,115,0,1138,65380,1215,106,0,248,9455,0,96,52,6585,3749,389,0,0,0,1163,63,0,0,194,247,94,2849,8297,10065,283,2084,0
15024,767,205,121,1215,131,150,117,0,118,0,67,42,820,1707,761,182,66,0,1090,1106,38686,0,0,234,953,1493,0,0,891,1003,258,392,0,0,239,0,3437,73,3665,133,131,3911,3823,9877,1007,12219,136
15025,372,1109,57,1043,1257,4518,193,331,481,2638,605,1044,686,3851,1522,1616,193,0,58,99,0,120011,127,518,616,0,0,11277,0,523,2428,0,1780,1073,0,7463,0,0,0,333,0,216,0,155,0,45,5742
15029,639,740,179,788,1559,4574,149,0,247,358,277,213,2160,5107,1075,2370,0,0,126,0,0,123,63877,19059,412,0,0,1599,0,199,3432,0,0,4778,0,0,0,135,47,9368,262,204,0,0,0,208,164
15031,851,2980,292,1885,4026,7058,355,0,862,242,789,721,2325,16698,3555,9017,204,0,159,233,313,360,18776,174929,2008,0,64,1640,0,830,28733,0,0,6769,243,283,0,28,87,2645,179,297,0,108,78,0,982
15033,6367,5719,758,39385,4339,6246,1361,77,1989,337,2075,777,7284,35568,10652,14626,2819,60,1291,9796,1134,255,488,1869,702798,437,771,1047,3879,3069,12964,290,162,372,19525,36,67,4990,404,5382,6744,12577,4027,5041,1840,1509,218
15035,549,130,0,291,0,204,0,0,0,0,0,0,0,973,189,233,0,319,739,0,1614,196,0,0,673,36095,0,0,0,458,293,0,0,0,176,0,1301,0,439,22,0,1154,42,930,2794,1610,0
15037,358,124,433,273,171,450,76,0,730,0,79,0,254,1113,2570,0,0,0,218,0,0,0,0,66,873,90,8382,65,0,12689,104,328,0,93,72,0,0,0,0,40,0,199,0,36,0,251,168
15039,824,1370,474,2568,3036,8514,524,0,694,613,684,396,2887,9113,2421,3731,0,0,296,55,0,11624,1160,1572,894,0,61,187699,0,589,3503,0,533,5416,211,1399,0,0,0,592,0,207,111,70,0,32,6067
15044,611,512,296,1477,72,464,189,0,243,0,77,77,298,1222,1055,0,73,0,218,7243,992,0,0,0,4058,0,0,0,30044,1145,0,82,0,0,197,0,0,0,167,185,44,1321,1985,10946,172,601,0
15057,9654,2685,9811,4341,391,2435,1302,0,4280,182,2105,307,4279,14224,22756,1778,134,59,18928,2982,1102,469,199,1131,2830,576,12101,621,1115,243301,760,6039,0,770,389,125,200,122,556,107,20,16481,1045,3818,302,5342,414
15058,2872,5682,778,15362,9425,22845,521,0,1334,822,2639,1817,7333,36279,9174,24360,342,0,421,421,256,3320,3702,26145,13043,298,97,3222,0,1157,377737,0,66,10037,1153,138,64,267,17,2050,635,986,49,959,0,158,2718
15060,1830,206,245,1650,0,112,0,0,363,0,287,405,323,2217,2947,365,555,0,17739,0,429,0,0,0,446,0,49,47,0,6350,0,96772,0,0,0,0,0,0,1860,0,0,5799,37,524,41,5308,0
15068,0,74,0,0,0,229,0,0,0,48,0,0,202,365,0,287,0,0,0,0,0,1621,0,0,0,0,0,534,0,0,163,0,30700,0,0,740,0,0,0,0,0,0,0,0,0,0,260
15070,1053,968,182,1254,2092,11214,125,0,117,532,1554,106,2003,4611,1946,4218,106,0,0,0,0,942,4103,6860,377,0,0,4684,0,781,10742,0,0,89501,85,202,0,0,71,1194,0,480,0,146,0,230,1462
15081,1182,750,0,3920,872,1451,0,0,414,0,95,0,960,5581,3789,1486,5903,552,0,961,353,0,0,235,20293,169,90,71,191,246,874,0,0,63,121642,0,0,3145,49,333,542,1266,179,886,5254,562,165
15083,44,389,0,104,196,354,0,400,192,409,99,0,294,887,149,642,0,0,0,56,0,6789,0,279,37,0,0,1429,0,126,139,0,785,198,0,20305,0,0,0,15,0,0,0,0,0,0,304
15091,255,27,0,133,0,0,58,0,0,0,136,0,0,461,99,41,0,0,28,0,3294,0,0,0,69,1410,0,0,0,183,0,0,0,0,0,0,19623,0,1603,169,0,232,42,993,491,652,0
15092,321,272,62,1648,137,403,0,0,0,0,0,0,52,523,135,0,1725,0,0,0,73,0,0,28,4803,0,0,0,0,30,259,0,38,0,3480,0,0,80265,0,4179,1976,63,156,140,0,430,0
15095,357,179,0,85,0,47,0,0,81,0,362,0,0,836,169,0,0,0,373,43,3662,0,42,87,442,372,0,0,76,452,0,1667,0,0,14,0,1212,0,45360,0,0,967,589,1159,245,6347,0
15099,66,264,43,942,632,1877,566,48,0,604,447,44,285,1584,341,623,208,0,311,262,87,306,9510,2571,5809,22,39,612,186,38,1928,34,0,1099,546,14,166,4854,0,146471,8412,121,93,0,130,56,68
15100,295,43,63,250,0,208,0,0,83,0,35,0,0,1171,0,416,35,0,0,91,50,0,275,168,7215,0,0,0,41,19,571,0,46,0,534,0,0,1846,0,8506,37376,80,0,215,45,0,0
15104,12653,1740,432,22740,523,716,482,133,1149,77,1708,300,1575,12608,6084,1964,551,64,22663,3003,3730,220,211,203,12282,1169,220,185,1063,17401,937,5324,0,151,1390,0,359,398,1137,152,78,167581,2101,11920,80,8199,136
15108,1280,483,395,1501,0,113,192,0,105,80,298,0,522,2537,1182,301,0,0,802,8314,4326,0,0,78,3855,0,0,114,2521,1170,148,83,0,0,476,0,0,199,646,93,0,2427,35633,10402,705,1846,40
15109,2611,365,420,1884,467,562,307,0,154,0,559,0,603,3909,2055,791,221,72,2205,11012,10243,72,0,289,5333,935,35,201,10883,3758,1426,354,0,80,637,0,1151,133,776,0,205,13419,10116,102992,417,11326,0
15120,318,432,0,406,0,0,0,0,49,85,0,0,70,1045,280,171,1057,2889,0,506,1348,0,0,79,1222,1883,0,0,132,1170,246,42,0,0,5298,0,781,54,286,105,0,61,630,544,48890,1101,0
15121,2608,1093,219,3504,437,810,138,0,234,0,491,151,855,3264,2801,852,61,51,7333,2054,11324,43,208,0,1740,1432,243,31,520,5035,328,5051,80,219,523,0,654,490,6832,56,0,9064,1938,10781,600,161441,0
15122,424,924,409,691,1419,6882,67,482,591,2124,698,190,1223,4724,2376,2695,0,0,0,0,198,5586,67,1186,212,0,179,6161,0,642,2821,0,320,1749,165,155,0,0,0,68,0,74,40,0,0,0,115577
