origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
15029,882,980,437,1026,1772,4689,408,264,503,610,532,470,2354,5205,1304,2557,264,264,386,264,264,383,62065,18704,663,264,264,1811,264,457,3585,264,264,4887,264,264,264,395,310,9328,518,461,264,264,264,465,423
15031,1087,3147,547,2088,4159,7093,608,264,1098,498,1027,962,2514,16419,3704,8988,461,264,418,490,567,612,18430,169509,2207,264,326,1851,264,1067,28063,264,264,6813,499,538,264,291,348,2823,437,551,264,369,340,264,1214
15033,6424,5797,997,38369,4462,6307,1581,339,2188,590,2272,1016,7311,34676,10570,14415,2991,322,1513,9742,1361,511,736,2072,680224,687,1010,1277,4017,3233,12807,545,421,624,19155,299,329,5092,655,5471,6789,12432,4160,5141,2044,1724,475
15035,795,390,264,546,264,461,264,264,264,264,264,264,264,1205,447,490,264,573,979,264,1826,454,264,264,915,35186,264,264,264,707,548,264,264,264,434,264,1523,264,689,285,264,1381,305,1164,2967,1822,264
15037,610,384,683,528,430,699,338,264,970,264,341,264,510,1341,2751,264,264,264,475,264,264,264,264,328,1109,351,8374,327,264,12541,365,581,264,354,334,264,264,264,264,303,264,457,264,299,264,507,427
15039,1061,1590,723,2749,3201,8501,771,264,936,857,926,647,3057,9081,2606,3874,264,264,550,317,264,11510,1386,1785,1129,264,323,181864,264,834,3653,264,780,5504,468,1618,264,264,264,837,264,464,371,332,264,295,6134
15044,855,759,550,1693,334,713,447,264,499,264,339,339,552,1446,1285,264,335,264,475,7272,1224,264,264,264,4190,264,264,264,29332,1372,264,343,264,264,455,264,264,264,426,443,307,1542,2185,10854,430,846,264
15057,9604,2862,9756,4464,642,2620,1524,264,4405,440,2301,561,4404,14026,22281,1984,394,321,18577,3149,1330,718,457,1358,3002,821,11972,865,1343,235659,999,6107,264,1009,640,385,458,382,802,368,283,16210,1275,3958,556,5432,665
15058,3043,5761,1017,15127,9383,22367,768,264,1555,1059,2817,2022,7359,35364,9140,23832,595,264,671,671,512,3476,3846,25559,12883,552,358,3381,264,1383,365726,264,328,9975,1380,398,326,522,281,2247,878,1218,311,1192,264,417,2894
15060,2035,463,501,1860,264,372,264,264,615,264,542,656,577,2409,3115,617,801,264,17427,264,679,264,264,264,696,264,311,310,264,6408,264,93891,264,264,264,264,264,264,2064,264,264,5875,300,771,304,5400,264
15068,264,336,264,264,264,486,264,264,264,311,264,264,460,617,264,542,264,264,264,264,264,1832,264,264,264,264,264,781,264,264,422,264,29966,264,264,980,264,264,264,264,264,264,264,264,264,264,516
15070,1283,1201,440,1477,2288,11114,385,264,377,779,1768,367,2202,4725,2147,4345,367,264,264,264,264,1175,4234,6901,629,264,264,4796,264,1020,10657,264,264,86857,346,460,264,264,333,1419,264,728,264,405,264,487,1679
15081,1408,990,264,4057,1108,1668,264,264,665,264,356,264,1193,5664,3930,1702,5975,798,264,1194,606,264,264,491,19898,428,351,333,449,502,1110,264,264,325,117953,264,264,3307,311,586,788,1489,437,1121,5347,808,424
15083,307,640,264,365,454,607,264,651,450,660,360,264,549,1122,408,885,264,264,264,318,264,6832,264,534,300,264,264,1647,264,386,399,264,1024,456,264,19909,264,264,264,279,264,264,264,264,264,264,558
15091,511,290,264,393,264,264,320,264,264,264,396,264,264,710,360,304,264,264,291,264,3451,264,264,264,331,1628,264,264,264,441,264,264,264,264,264,264,19249,264,1815,428,264,489,305,1225,739,895,264
15092,575,527,324,1859,397,654,264,264,264,264,264,264,314,770,395,264,1933,264,264,264,335,264,264,291,4911,264,264,264,264,293,515,264,301,264,3631,264,264,77921,264,4307,2176,325,415,400,264,680,264
15095,609,437,264,346,264,310,264,264,342,264,614,264,264,1073,428,264,264,264,625,306,3807,264,305,348,692,624,264,264,338,701,264,1877,264,264,278,264,1437,264,44150,264,264,1200,834,1385,501,6405,264
15099,328,520,306,1175,876,2080,812,311,264,848,697,307,540,1797,594,867,465,264,565,518,348,560,9465,2752,5884,285,302,856,444,301,2129,297,264,1327,792,278,425,4960,264,141975,8403,381,354,264,390,318,330
15100,550,306,325,506,264,465,264,264,344,264,298,264,264,1397,264,667,298,264,264,352,312,264,530,427,7245,264,264,264,304,282,817,264,309,264,781,264,264,2050,264,8494,36426,341,264,472,308,264,264
15104,12506,1948,682,22265,770,957,730,393,1376,339,1917,554,1788,12462,6150,2164,797,326,22191,3170,3873,477,468,460,12147,1395,477,443,1293,17100,1171,5415,264,410,1609,264,611,649,1364,411,340,162399,2297,11797,341,8197,396
15108,1502,731,646,1716,264,373,450,264,366,341,552,264,769,2719,1408,555,264,264,1040,8308,4450,264,264,340,3994,264,264,374,2703,1396,407,344,264,264,725,264,264,457,889,354,264,2612,34739,10328,946,2050,303
15109,2790,617,670,2087,716,808,561,264,413,264,805,264,847,4046,2252,1029,478,334,2397,10918,10174,334,264,544,5424,1169,298,459,10793,3900,1644,607,264,341,880,264,1378,393,1015,264,462,13247,10051,99909,668,11222,264
15120,572,682,264,657,264,264,264,264,311,346,264,264,332,1275,535,430,1287,3059,264,754,1568,264,264,341,1446,2086,264,264,392,1396,502,305,264,264,5390,264,1020,316,541,366,264,323,874,790,47565,1329,264
15121,2787,1322,476,3654,687,1048,398,264,490,264,739,410,1091,3422,2974,1088,323,313,7359,2251,11220,306,465,264,1948,1650,499,294,767,5135,581,5151,341,476,770,264,897,738,6874,318,264,9034,2139,10695,845,156459,264
15122,674,1158,660,933,1637,6922,329,730,836,2319,939,448,1447,4835,2563,2872,264,264,264,264,456,5669,329,1412,469,264,437,6225,264,885,2993,264,574,1956,424,414,264,264,264,330,264,336,303,264,264,264,112085
